cve_id,cwe_id,publish_date,update_date,score,severity,confidentiality_impact,integrity_impact,availability_impact,access_complexity,vulnerability_classification,project,lang,num_files_changed,file_extensions,summary
CVE-2017-9250,CWE-476,2017-05-28,,5.0,Medium,,,Partial,Low,DoS ,jerryscript,C,0,[],"The lexer_process_char_literal function in jerry-core/parser/js/js-lexer.c in JerryScript 1.0 does not skip memory allocation for empty strings, which allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via malformed JavaScript source code, related to the jmem_heap_free_block function."
CVE-2017-9226,CWE-787,2017-05-24,,7.5,High,Partial,Partial,Partial,Low,Mem. Corr. ,oniguruma,C,10,[],"An issue was discovered in Oniguruma 6.2.0, as used in Oniguruma-mod in Ruby through 2.4.1 and mbstring in PHP through 7.1.5. A heap out-of-bounds write or read occurs in next_state_val() during regular expression compilation. Octal numbers larger than 0xff are not handled correctly in fetch_token() and fetch_token_in_cc(). A malformed regular expression containing an octal number in the form of '700' would produce an invalid code point value larger than 0xff in next_state_val(), resulting in an out-of-bounds write memory corruption."
CVE-2017-8797,CWE-129,2017-07-02,,7.8,High,,,Complete,Low,,linux,C,10,[],"The NFSv4 server in the Linux kernel before 4.11.3 does not properly validate the layout type when processing the NFSv4 pNFS GETDEVICEINFO or LAYOUTGET operand in a UDP packet from a remote attacker. This type value is uninitialized upon encountering certain error conditions. This value is used as an array index for dereferencing, which leads to an OOPS and eventually a DoS of knfsd and a soft-lockup of the whole system."
CVE-2017-7586,CWE-119,2017-04-07,,4.3,Medium,,,Partial,Medium,Overflow ,libsndfile,C,0,[],"In libsndfile before 1.0.28, an error in the *header_read()* function (common.c) when handling ID3 tags can be exploited to cause a stack-based buffer overflow via a specially crafted FLAC file."
CVE-2017-7418,CWE-59,2017-04-04,,2.1,Low,,Partial,,Low,Bypass ,proftpd,C,10,[],"ProFTPD before 1.3.5e and 1.3.6 before 1.3.6rc5 controls whether the home directory of a user could contain a symbolic link through the AllowChrootSymlinks configuration option, but checks only the last path component when enforcing AllowChrootSymlinks. Attackers with local access could bypass the AllowChrootSymlinks control by replacing a path component (other than the last one) with a symbolic link. The threat model includes an attacker who is not granted full filesystem access by a hosting provider, but can reconfigure the home directory of an FTP user."
CVE-2017-7418,CWE-59,2017-04-04,,2.1,Low,,Partial,,Low,Bypass ,proftpd,C,0,[],"ProFTPD before 1.3.5e and 1.3.6 before 1.3.6rc5 controls whether the home directory of a user could contain a symbolic link through the AllowChrootSymlinks configuration option, but checks only the last path component when enforcing AllowChrootSymlinks. Attackers with local access could bypass the AllowChrootSymlinks control by replacing a path component (other than the last one) with a symbolic link. The threat model includes an attacker who is not granted full filesystem access by a hosting provider, but can reconfigure the home directory of an FTP user."
CVE-2017-7277,CWE-125,2017-03-28,,6.6,Medium,Complete,,Complete,Low,DoS +Info ,linux,C,0,[],"The TCP stack in the Linux kernel through 4.10.6 mishandles the SCM_TIMESTAMPING_OPT_STATS feature, which allows local users to obtain sensitive information from the kernel's internal socket data structures or cause a denial of service (out-of-bounds read) via crafted system calls, related to net/core/skbuff.c and net/socket.c."
CVE-2017-7185,CWE-416,2017-04-10,,5.0,Medium,,,Partial,Low,DoS ,mongoose-os,C,10,[],Use-after-free vulnerability in the mg_http_multipart_wait_for_boundary function in mongoose.c in Cesanta Mongoose Embedded Web Server Library 6.7 and earlier and Mongoose OS 1.2 and earlier allows remote attackers to cause a denial of service (crash) via a multipart/form-data POST request without a MIME boundary string.
CVE-2017-7184,,2017-03-19,,7.2,High,Complete,Complete,Complete,Low,DoS ,linux,C,10,[],"The xfrm_replay_verify_len function in net/xfrm/xfrm_user.c in the Linux kernel through 4.10.6 does not validate certain size data after an XFRM_MSG_NEWAE update, which allows local users to obtain root privileges or cause a denial of service (heap-based out-of-bounds access) by leveraging the CAP_NET_ADMIN capability, as demonstrated during a Pwn2Own competition at CanSecWest 2017 for the Ubuntu 16.10 linux-image-* package 4.8.0.41.52."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,0,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,10,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,0,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,0,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,0,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-6903,CWE-269,2017-03-14,,9.3,Critical,Complete,Complete,Complete,Medium,,OpenJK,C,0,[],"In ioquake3 before 2017-03-14, the auto-downloading feature has insufficient content restrictions. This also affects Quake III Arena, OpenArena, OpenJK, iortcw, and other id Tech 3 (aka Quake 3 engine) forks. A malicious auto-downloaded file can trigger loading of crafted auto-downloaded files as native code DLLs. A malicious auto-downloaded file can contain configuration defaults that override the user's. Executable bytecode in a malicious auto-downloaded file can set configuration variables to values that will result in unwanted native code DLLs being loaded, resulting in sandbox escape."
CVE-2017-5940,CWE-269,2017-02-09,,4.6,Medium,Partial,Partial,Partial,Low,,firejail,C,0,[],"Firejail before 0.9.44.6 and 0.9.38.x LTS before 0.9.38.10 LTS does not comprehensively address dotfile cases during its attempt to prevent accessing user files with an euid of zero, which allows local users to conduct sandbox-escape attacks via vectors involving a symlink and the --private option. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-5180."
CVE-2017-5940,CWE-269,2017-02-09,,4.6,Medium,Partial,Partial,Partial,Low,,firejail,C,0,[],"Firejail before 0.9.44.6 and 0.9.38.x LTS before 0.9.38.10 LTS does not comprehensively address dotfile cases during its attempt to prevent accessing user files with an euid of zero, which allows local users to conduct sandbox-escape attacks via vectors involving a symlink and the --private option. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-5180."
CVE-2017-5511,CWE-119,2017-03-24,,7.5,High,Partial,Partial,Partial,Low,Overflow ,ImageMagick,C,10,[],"coders/psd.c in ImageMagick allows remote attackers to have unspecified impact by leveraging an improper cast, which triggers a heap-based buffer overflow."
CVE-2017-5510,CWE-787,2017-03-24,,6.8,Medium,Partial,Partial,Partial,Medium,,ImageMagick,C,10,[],"coders/psd.c in ImageMagick allows remote attackers to have unspecified impact via a crafted PSD file, which triggers an out-of-bounds write."
CVE-2017-5509,CWE-787,2017-03-24,,6.8,Medium,Partial,Partial,Partial,Medium,,ImageMagick,C,10,[],"coders/psd.c in ImageMagick allows remote attackers to have unspecified impact via a crafted PSD file, which triggers an out-of-bounds write."
CVE-2016-10156,CWE-264,2017-01-23,,7.2,High,Complete,Complete,Complete,Low,,systemd,C,0,[],"A flaw in systemd v228 in /src/basic/fs-util.c caused world writable suid files to be created when using the systemd timers features, allowing local attackers to escalate their privileges to root. This is fixed in v229."
CVE-2016-10130,CWE-284,2017-03-24,,4.3,Medium,,Partial,,Medium,,libgit2,C,10,[],The http_connect function in transports/http.c in libgit2 before 0.24.6 and 0.25.x before 0.25.1 might allow man-in-the-middle attackers to spoof servers by leveraging clobbering of the error variable.
CVE-2016-10129,CWE-476,2017-03-24,,5.0,Medium,,,Partial,Low,DoS ,libgit2,C,0,[],The Git Smart Protocol support in libgit2 before 0.24.6 and 0.25.x before 0.25.1 allows remote attackers to cause a denial of service (NULL pointer dereference) via an empty packet line.
CVE-2016-10128,CWE-119,2017-03-24,,7.5,High,Partial,Partial,Partial,Low,Overflow ,libgit2,C,10,[],Buffer overflow in the git_pkt_parse_line function in transports/smart_pkt.c in the Git Smart Protocol support in libgit2 before 0.24.6 and 0.25.x before 0.25.1 allows remote attackers to have unspecified impact via a crafted non-flush packet.
CVE-2016-9933,CWE-119,2017-01-04,,5.0,Medium,,,Partial,Low,DoS Overflow ,php-src,C,0,[],"Stack consumption vulnerability in the gdImageFillToBorder function in gd.c in the GD Graphics Library (aka libgd) before 2.2.2, as used in PHP before 5.6.28 and 7.x before 7.0.13, allows remote attackers to cause a denial of service (segmentation violation) via a crafted imagefilltoborder call that triggers use of a negative color value."
CVE-2016-7530,CWE-369,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The quantum handling code in ImageMagick allows remote attackers to cause a denial of service (divide-by-zero error or out-of-bounds write) via a crafted file.
CVE-2016-7530,CWE-369,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The quantum handling code in ImageMagick allows remote attackers to cause a denial of service (divide-by-zero error or out-of-bounds write) via a crafted file.
CVE-2016-7526,CWE-787,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],coders/wpg.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds write) via a crafted file.
CVE-2016-7514,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The ReadPSDChannelPixels function in coders/psd.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted PSD file.
CVE-2016-7514,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The ReadPSDChannelPixels function in coders/psd.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted PSD file.
CVE-2016-7514,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The ReadPSDChannelPixels function in coders/psd.c in ImageMagick allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted PSD file.
CVE-2016-7101,CWE-125,2017-01-18,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],The SGI coder in ImageMagick before 7.0.2-10 allows remote attackers to cause a denial of service (out-of-bounds read) via a large row value in an sgi file.
CVE-2016-6906,CWE-125,2017-03-15,,4.3,Medium,,,Partial,Medium,DoS ,libgd,C,0,[],"The read_image_tga function in gd_tga.c in the GD Graphics Library (aka libgd) before 2.2.4 allows remote attackers to cause a denial of service (out-of-bounds read) via a crafted TGA file, related to the decompression buffer."
CVE-2015-8959,CWE-399,2017-04-20,,7.1,High,,,Complete,Medium,DoS ,ImageMagick,C,10,[],coders/dds.c in ImageMagick before 6.9.0-4 Beta allows remote attackers to cause a denial of service (CPU consumption) via a crafted DDS file.
CVE-2015-8958,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],coders/sun.c in ImageMagick before 6.9.0-4 Beta allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted SUN file.
CVE-2015-8958,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],coders/sun.c in ImageMagick before 6.9.0-4 Beta allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted SUN file.
CVE-2015-8958,CWE-125,2017-04-20,,4.3,Medium,,,Partial,Medium,DoS ,ImageMagick,C,10,[],coders/sun.c in ImageMagick before 6.9.0-4 Beta allows remote attackers to cause a denial of service (out-of-bounds read and application crash) via a crafted SUN file.
